time,position,lane,speed
59.5,4692.33,500.0,0.0
60.0,4692.33,500.0,0.0
60.5,4701.469999999999,500.0,65.76
61.0,4710.599999999999,500.0,65.76
61.5,4719.73,500.0,65.75
62.0,4728.87,500.0,65.75
62.5,4738.0,500.0,65.75
63.0,4747.13,500.0,65.74
63.5,4756.259999999999,500.0,65.74
64.0,4765.389999999999,500.0,65.74
64.5,4774.5199999999995,500.0,65.73
65.0,4783.65,500.0,65.73
65.5,4792.78,500.0,65.73
66.0,4801.91,500.0,65.72
66.5,4811.04,500.0,65.72
67.0,4820.16,500.0,65.72
67.5,4829.29,500.0,65.72
68.0,4838.42,500.0,65.71
68.5,4847.54,500.0,65.71
69.0,4856.67,500.0,65.71
69.5,4865.8,500.0,65.71
70.0,4874.92,500.0,65.7
70.5,4884.05,500.0,65.7
71.0,4893.17,500.0,65.7
71.5,4902.3,500.0,65.7
72.0,4911.42,500.0,65.7
72.5,4920.55,500.0,65.69
73.0,4929.67,500.0,65.69
73.5,4938.8,500.0,65.69
74.0,4947.92,500.0,65.69
74.5,4957.04,500.0,65.69
75.0,4966.17,500.0,65.69
75.5,4975.29,500.0,65.68
76.0,4984.41,500.0,65.68
76.5,4993.53,500.0,65.68
77.0,5002.66,500.0,65.68
77.5,5011.78,500.0,65.68
78.0,5020.9,500.0,65.68
78.5,5030.0199999999995,500.0,65.68
79.0,5039.139999999999,500.0,65.68
79.5,5048.2699999999995,500.0,65.68
80.0,5057.389999999999,500.0,65.68
80.5,5066.509999999999,500.0,65.68
81.0,5075.63,500.0,65.68
81.5,5084.75,500.0,65.68
82.0,5093.87,500.0,65.68
82.5,5103.0,500.0,65.68
83.0,5112.12,500.0,65.67
83.5,5121.24,500.0,65.67
84.0,5130.36,500.0,65.67
84.5,5139.48,500.0,65.67
85.0,5148.599999999999,500.0,65.67
85.5,5157.719999999999,500.0,65.67
86.0,5166.84,500.0,65.67
86.5,5175.96,500.0,65.67
87.0,5185.08,500.0,65.67
87.5,5194.21,500.0,65.66
88.0,5203.32,500.0,65.66
88.5,5212.44,500.0,65.66
89.0,5221.5599999999995,500.0,65.66
89.5,5230.679999999999,500.0,65.66
90.0,5239.8,500.0,65.66
90.5,5248.92,500.0,65.66
91.0,5258.04,500.0,65.65
91.5,5267.16,500.0,65.65
92.0,5276.28,500.0,65.65
92.5,5285.4,500.0,65.65
93.0,5294.509999999999,500.0,65.65
93.5,5303.63,500.0,65.65
94.0,5312.75,500.0,65.65
94.5,5321.87,500.0,65.66
95.0,5330.99,500.0,65.66
95.5,5340.11,500.0,65.66
96.0,5349.23,500.0,65.66
96.5,5358.349999999999,500.0,65.66
97.0,5367.469999999999,500.0,65.66
97.5,5376.59,500.0,65.67
98.0,5385.71,500.0,65.67
98.5,5394.83,500.0,65.67
99.0,5403.95,500.0,65.68
99.5,5413.07,500.0,65.68
100.0,5422.19,500.0,65.68
100.5,5431.32,500.0,65.69
101.0,5440.44,500.0,65.69
101.5,5449.5599999999995,500.0,65.7
102.0,5458.69,500.0,65.7
102.5,5467.82,500.0,65.71
103.0,5476.94,500.0,65.71
103.5,5486.07,500.0,65.72
104.0,5495.2,500.0,65.72
104.5,5504.32,500.0,65.73
105.0,5513.45,500.0,65.73
105.5,5522.58,500.0,65.74
106.0,5531.71,500.0,65.74
106.5,5540.84,500.0,65.75
107.0,5549.969999999999,500.0,65.75
107.5,5559.11,500.0,65.76
108.0,5568.24,500.0,65.76
108.5,5577.37,500.0,65.77
109.0,5586.509999999999,500.0,65.77
109.5,5595.639999999999,500.0,65.78
110.0,5604.78,500.0,65.78
110.5,5613.92,500.0,65.79
111.0,5623.05,500.0,65.79
111.5,5632.19,500.0,65.8
112.0,5641.33,500.0,65.8
112.5,5650.469999999999,500.0,65.81
113.0,5659.61,500.0,65.81
113.5,5668.75,500.0,65.81
114.0,5677.889999999999,500.0,65.82
114.5,5687.03,500.0,65.82
115.0,5696.179999999999,500.0,65.83
115.5,5705.32,500.0,65.83
116.0,5714.46,500.0,65.84
116.5,5723.61,500.0,65.84
117.0,5732.75,500.0,65.85
117.5,5741.9,500.0,65.85
118.0,5751.04,500.0,65.85
118.5,5760.19,500.0,65.86
119.0,5769.34,500.0,65.86
119.5,5778.48,500.0,65.87
120.0,5787.63,500.0,65.87
120.5,5796.78,500.0,65.87
121.0,5805.929999999999,500.0,65.88
121.5,5815.08,500.0,65.88
122.0,5824.23,500.0,65.88
122.5,5833.38,500.0,65.89
123.0,5842.53,500.0,65.89
123.5,5851.69,500.0,65.9
124.0,5860.84,500.0,65.9
124.5,5869.99,500.0,65.9
125.0,5879.139999999999,500.0,65.91
125.5,5888.3,500.0,65.91
126.0,5897.45,500.0,65.91
126.5,5906.61,500.0,65.92
127.0,5915.759999999999,500.0,65.92
127.5,5924.92,500.0,65.92
128.0,5934.07,500.0,65.93
128.5,5943.23,500.0,65.93
129.0,5952.389999999999,500.0,65.93
129.5,5961.54,500.0,65.93
130.0,5970.7,500.0,65.94
130.5,5979.86,500.0,65.94
131.0,5989.0199999999995,500.0,65.94
131.5,5998.179999999999,500.0,65.95
132.0,6007.34,500.0,65.95
132.5,6016.5,500.0,65.95
133.0,6025.66,500.0,65.95
133.5,6034.82,500.0,65.96
134.0,6043.98,500.0,65.96
134.5,6053.139999999999,500.0,65.96
135.0,6062.3,500.0,65.96
135.5,6071.46,500.0,65.97
136.0,6080.62,500.0,65.97
136.5,6089.79,500.0,65.97
137.0,6098.95,500.0,65.97
137.5,6108.11,500.0,65.97
138.0,6117.2699999999995,500.0,65.98
138.5,6126.44,500.0,65.98
139.0,6135.599999999999,500.0,65.98
139.5,6144.7699999999995,500.0,65.98
140.0,6153.929999999999,500.0,65.98
140.5,6163.099999999999,500.0,65.99
141.0,6172.259999999999,500.0,65.99
141.5,6181.429999999999,500.0,65.99
142.0,6190.59,500.0,65.99
142.5,6199.759999999999,500.0,65.99
143.0,6208.92,500.0,66.0
143.5,6218.09,500.0,66.0
144.0,6227.25,500.0,66.0
144.5,6236.42,500.0,66.0
145.0,6245.59,500.0,66.0
145.5,6254.759999999999,500.0,66.0
146.0,6263.92,500.0,66.01
146.5,6273.09,500.0,66.01
147.0,6282.259999999999,500.0,66.01
147.5,6291.429999999999,500.0,66.01
148.0,6300.59,500.0,66.01
148.5,6309.759999999999,500.0,66.01
149.0,6318.929999999999,500.0,66.02
149.5,6328.099999999999,500.0,66.02
150.0,6337.2699999999995,500.0,66.02
150.5,6346.44,500.0,66.02
151.0,6355.61,500.0,66.02
151.5,6364.78,500.0,66.02
152.0,6373.95,500.0,66.02
152.5,6383.12,500.0,66.03
153.0,6392.29,500.0,66.03
153.5,6401.46,500.0,66.03
154.0,6410.63,500.0,66.03
154.5,6419.8,500.0,66.03
155.0,6428.969999999999,500.0,66.03
155.5,6438.139999999999,500.0,66.03
156.0,6447.3099999999995,500.0,66.03
156.5,6456.49,500.0,66.03
157.0,6465.66,500.0,66.03
157.5,6474.83,500.0,66.03
158.0,6484.0,500.0,66.04
158.5,6493.17,500.0,66.04
159.0,6502.34,500.0,66.04
159.5,6511.509999999999,500.0,66.04
160.0,6520.69,500.0,66.04
160.5,6529.86,500.0,66.04
161.0,6539.03,500.0,66.04
161.5,6548.2,500.0,66.04
162.0,6557.38,500.0,66.05
162.5,6566.55,500.0,66.05
163.0,6575.719999999999,500.0,66.05
163.5,6584.9,500.0,66.05
164.0,6594.07,500.0,66.05
164.5,6603.24,500.0,66.06
165.0,6612.42,500.0,66.06
165.5,6621.59,500.0,66.06
166.0,6630.7699999999995,500.0,66.06
166.5,6639.95,500.0,66.07
167.0,6649.12,500.0,66.07
167.5,6658.3,500.0,66.07
168.0,6667.469999999999,500.0,66.08
168.5,6676.65,500.0,66.08
169.0,6685.83,500.0,66.08
169.5,6695.009999999999,500.0,66.09
170.0,6704.19,500.0,66.09
170.5,6713.37,500.0,66.09
171.0,6722.55,500.0,66.1
171.5,6731.73,500.0,66.1
172.0,6740.91,500.0,66.11
172.5,6750.09,500.0,66.11
173.0,6759.2699999999995,500.0,66.11
173.5,6768.45,500.0,66.12
174.0,6777.639999999999,500.0,66.12
174.5,6786.82,500.0,66.13
175.0,6796.009999999999,500.0,66.13
175.5,6805.19,500.0,66.13
176.0,6814.38,500.0,66.14
176.5,6823.5599999999995,500.0,66.14
177.0,6832.75,500.0,66.15
177.5,6841.94,500.0,66.15
178.0,6851.12,500.0,66.15
178.5,6860.3099999999995,500.0,66.16
179.0,6869.5,500.0,66.16
179.5,6878.69,500.0,66.17
180.0,6887.88,500.0,66.17
180.5,6897.07,500.0,66.18
181.0,6906.259999999999,500.0,66.18
181.5,6915.46,500.0,66.18
182.0,6924.65,500.0,66.19
182.5,6933.84,500.0,66.19
183.0,6943.03,500.0,66.2
183.5,6952.23,500.0,66.2
184.0,6961.42,500.0,66.21
184.5,6970.62,500.0,66.21
185.0,6979.82,500.0,66.21
185.5,6989.009999999999,500.0,66.22
186.0,6998.21,500.0,66.22
186.5,7007.41,500.0,66.23
187.0,7016.61,500.0,66.23
187.5,7025.8,500.0,66.24
188.0,7035.0,500.0,66.24
188.5,7044.2,500.0,66.24
189.0,7053.41,500.0,66.25
189.5,7062.61,500.0,66.25
190.0,7071.8099999999995,500.0,66.26
190.5,7081.009999999999,500.0,66.26
191.0,7090.21,500.0,66.27
191.5,7099.42,500.0,66.27
192.0,7108.62,500.0,66.27
192.5,7117.83,500.0,66.28
193.0,7127.03,500.0,66.28
193.5,7136.24,500.0,66.29
194.0,7145.45,500.0,66.29
194.5,7154.65,500.0,66.29
195.0,7163.86,500.0,66.3
195.5,7173.07,500.0,66.3
196.0,7182.28,500.0,66.31
196.5,7191.49,500.0,66.31
197.0,7200.7,500.0,66.32
197.5,7209.91,500.0,66.32
198.0,7219.12,500.0,66.32
198.5,7228.33,500.0,66.33
199.0,7237.55,500.0,66.33
199.5,7246.759999999999,500.0,66.34
200.0,7255.969999999999,500.0,66.34
200.5,7265.19,500.0,66.34
201.0,7274.4,500.0,66.35
201.5,7283.62,500.0,66.35
202.0,7292.83,500.0,66.36
202.5,7302.05,500.0,66.36
203.0,7311.2699999999995,500.0,66.36
203.5,7320.48,500.0,66.37
204.0,7329.7,500.0,66.37
204.5,7338.92,500.0,66.38
205.0,7348.139999999999,500.0,66.38
205.5,7357.36,500.0,66.38
206.0,7366.58,500.0,66.39
206.5,7375.8,500.0,66.39
207.0,7385.0199999999995,500.0,66.4
207.5,7394.24,500.0,66.4
208.0,7403.46,500.0,66.4
208.5,7412.69,500.0,66.41
209.0,7421.91,500.0,66.41
209.5,7431.13,500.0,66.41
210.0,7440.36,500.0,66.42
210.5,7449.58,500.0,66.42
211.0,7458.8099999999995,500.0,66.43
211.5,7468.04,500.0,66.43
212.0,7477.259999999999,500.0,66.43
212.5,7486.49,500.0,66.44
213.0,7495.719999999999,500.0,66.44
213.5,7504.94,500.0,66.44
214.0,7514.17,500.0,66.45
214.5,7523.4,500.0,66.45
215.0,7532.63,500.0,66.45
215.5,7541.86,500.0,66.46
216.0,7551.09,500.0,66.46
216.5,7560.32,500.0,66.47
217.0,7569.55,500.0,66.47
217.5,7578.79,500.0,66.47
218.0,7588.0199999999995,500.0,66.48
218.5,7597.25,500.0,66.48
219.0,7606.49,500.0,66.48
219.5,7615.719999999999,500.0,66.49
220.0,7624.95,500.0,66.49
220.5,7634.19,500.0,66.49
221.0,7643.42,500.0,66.5
221.5,7652.66,500.0,66.5
222.0,7661.9,500.0,66.51
222.5,7671.13,500.0,66.43
223.0,7680.349999999999,500.0,66.27
223.5,7689.54,500.0,66.06
224.0,7698.7,500.0,65.84
224.5,7707.820000000001,500.0,65.6
225.0,7716.919999999999,500.0,65.37
225.5,7725.9800000000005,500.0,65.15
226.0,7735.0199999999995,500.0,64.94
226.5,7744.0199999999995,500.0,64.75
227.0,7752.999999999999,500.0,64.58
227.5,7761.96,500.0,64.42
228.0,7770.900000000001,500.0,64.29
228.5,7779.820000000001,500.0,64.17
229.0,7788.7300000000005,500.0,64.06
229.5,7797.62,500.0,63.97
230.0,7806.499999999999,500.0,63.9
230.5,7815.37,500.0,63.84
231.0,7824.2300000000005,500.0,63.79
231.5,7833.089999999999,500.0,63.75
232.0,7841.94,500.0,63.72
232.5,7850.79,500.0,63.71
233.0,7859.64,500.0,63.7
233.5,7868.4800000000005,500.0,63.69
234.0,7877.329999999999,500.0,63.7
234.5,7886.179999999999,500.0,63.71
235.0,7895.03,500.0,63.73
235.5,7903.88,500.0,63.75
236.0,7912.7300000000005,500.0,63.77
236.5,7921.589999999999,500.0,63.8
237.0,7930.46,500.0,63.83
237.5,7939.320000000001,500.0,63.87
238.0,7948.2,500.0,63.91
238.5,7957.079999999999,500.0,63.94
239.0,7965.96,500.0,63.99
239.5,7974.849999999999,500.0,64.03
240.0,7983.749999999999,500.0,64.07
240.5,7992.650000000001,500.0,64.11
241.0,8001.55,500.0,64.16
241.5,8010.47,500.0,64.2
242.0,8019.39,500.0,64.25
242.5,8028.320000000001,500.0,64.29
243.0,8037.249999999999,500.0,64.34
243.5,8046.19,500.0,64.38
244.0,8055.13,500.0,64.43
244.5,8064.079999999999,500.0,64.47
245.0,8073.04,500.0,64.52
245.5,8082.009999999999,500.0,64.56
246.0,8090.9800000000005,500.0,64.6
246.5,8099.95,500.0,64.65
247.0,8108.929999999999,500.0,64.69
247.5,8117.919999999999,500.0,64.73
248.0,8126.909999999999,500.0,64.77
248.5,8135.909999999999,500.0,64.81
249.0,8144.919999999999,500.0,64.85
249.5,8153.929999999999,500.0,64.89
250.0,8162.94,500.0,64.93
250.5,8171.96,500.0,64.96
251.0,8180.989999999999,500.0,65.0
251.5,8190.0199999999995,500.0,65.04
252.0,8199.050000000001,500.0,65.07
252.5,8208.09,500.0,65.11
253.0,8217.140000000001,500.0,65.14
253.5,8226.19,500.0,65.17
254.0,8235.24,500.0,65.2
254.5,8244.300000000001,500.0,65.24
255.0,8253.36,500.0,65.27
255.5,8262.43,500.0,65.3
256.0,8271.5,500.0,65.33
256.5,8280.570000000002,500.0,65.36
257.0,8289.650000000001,500.0,65.38
257.5,8298.74,500.0,65.41
258.0,8307.820000000002,500.0,65.44
258.5,8316.91,500.0,65.47
259.0,8326.01,500.0,65.49
259.5,8335.11,500.0,65.52
260.0,8344.210000000001,500.0,65.54
260.5,8353.310000000001,500.0,65.57
261.0,8362.42,500.0,65.59
261.5,8371.53,500.0,65.62
262.0,8380.650000000001,500.0,65.64
262.5,8389.77,500.0,65.66
263.0,8398.890000000001,500.0,65.68
263.5,8408.01,500.0,65.71
264.0,8417.140000000001,500.0,65.73
264.5,8426.27,500.0,65.75
265.0,8435.400000000001,500.0,65.77
265.5,8444.54,500.0,65.79
266.0,8453.68,500.0,65.81
266.5,8462.820000000002,500.0,65.83
267.0,8471.960000000001,500.0,65.85
267.5,8481.11,500.0,65.87
268.0,8490.26,500.0,65.88
268.5,8499.41,500.0,65.9
269.0,8508.560000000001,500.0,65.92
269.5,8517.720000000001,500.0,65.94
270.0,8526.880000000001,500.0,65.96
270.5,8536.04,500.0,65.97
271.0,8545.210000000001,500.0,65.99
271.5,8554.37,500.0,66.01
272.0,8563.54,500.0,66.02
272.5,8572.710000000001,500.0,66.04
273.0,8581.880000000001,500.0,66.05
273.5,8591.060000000001,500.0,66.07
274.0,8600.24,500.0,66.08
274.5,8609.42,500.0,66.1
275.0,8618.6,500.0,66.11
275.5,8627.78,500.0,66.13
276.0,8636.970000000001,500.0,66.14
276.5,8646.150000000001,500.0,66.16
277.0,8655.34,500.0,66.17
277.5,8664.53,500.0,66.18
278.0,8673.730000000001,500.0,66.2
278.5,8682.92,500.0,66.21
279.0,8692.12,500.0,66.22
279.5,8701.320000000002,500.0,66.23
280.0,8710.52,500.0,66.25
280.5,8719.720000000001,500.0,66.26
281.0,8728.92,500.0,66.27
281.5,8738.130000000001,500.0,66.28
282.0,8747.33,500.0,66.3
282.5,8756.54,500.0,66.31
283.0,8765.75,500.0,66.32
283.5,8774.960000000001,500.0,66.33
284.0,8784.18,500.0,66.34
284.5,8793.390000000001,500.0,66.35
285.0,8802.61,500.0,66.36
285.5,8811.83,500.0,66.37
286.0,8821.050000000001,500.0,66.39
286.5,8830.27,500.0,66.4
287.0,8839.49,500.0,66.41
287.5,8848.710000000001,500.0,66.42
288.0,8857.94,500.0,66.43
288.5,8867.17,500.0,66.44
289.0,8876.390000000001,500.0,66.45
289.5,8885.62,500.0,66.46
290.0,8894.85,500.0,66.47
290.5,8904.09,500.0,66.48
291.0,8913.320000000002,500.0,66.48
291.5,8922.550000000001,500.0,66.49
292.0,8931.79,500.0,66.5
292.5,8941.03,500.0,66.51
293.0,8950.26,500.0,66.52
293.5,8959.5,500.0,66.53
294.0,8968.75,500.0,66.54
294.5,8977.99,500.0,66.55
295.0,8987.230000000001,500.0,66.56
295.5,8996.470000000001,500.0,66.56
296.0,9005.720000000001,500.0,66.57
296.5,9014.970000000001,500.0,66.58
297.0,9024.220000000001,500.0,66.59
297.5,9033.460000000001,500.0,66.6
298.0,9042.710000000001,500.0,66.6
298.5,9051.970000000001,500.0,66.61
299.0,9061.220000000001,500.0,66.62
299.5,9070.470000000001,500.0,66.63
300.0,9079.730000000001,500.0,66.64
300.5,9088.980000000001,500.0,66.64
301.0,9098.24,500.0,66.65
301.5,9107.5,500.0,66.66
302.0,9116.75,500.0,66.67
302.5,9126.01,500.0,66.67
303.0,9135.27,500.0,66.68
303.5,9144.54,500.0,66.69
304.0,9153.800000000001,500.0,66.69
304.5,9163.060000000001,500.0,66.7
305.0,9172.33,500.0,66.71
305.5,9181.59,500.0,66.71
306.0,9190.86,500.0,66.72
306.5,9200.12,500.0,66.73
307.0,9209.390000000001,500.0,66.73
307.5,9218.66,500.0,66.74
308.0,9227.93,500.0,66.75
308.5,9237.2,500.0,66.75
309.0,9246.470000000001,500.0,66.76
309.5,9255.75,500.0,66.77
310.0,9265.02,500.0,66.77
310.5,9274.29,500.0,66.78
311.0,9283.570000000002,500.0,66.78
311.5,9292.84,500.0,66.79
312.0,9302.12,500.0,66.8
312.5,9311.400000000001,500.0,66.8
313.0,9320.68,500.0,66.81
313.5,9329.960000000001,500.0,66.81
314.0,9339.24,500.0,66.82
314.5,9348.52,500.0,66.82
315.0,9357.800000000001,500.0,66.83
315.5,9367.08,500.0,66.84
316.0,9376.36,500.0,66.84
316.5,9385.650000000001,500.0,66.85
317.0,9394.93,500.0,66.85
317.5,9404.220000000001,500.0,66.86
318.0,9413.5,500.0,66.86
318.5,9422.79,500.0,66.87
319.0,9432.08,500.0,66.87
319.5,9441.37,500.0,66.88
320.0,9450.650000000001,500.0,66.88
320.5,9459.94,500.0,66.88
321.0,9469.230000000001,500.0,66.89
321.5,9478.52,500.0,66.89
322.0,9487.810000000001,500.0,66.89
322.5,9497.1,500.0,66.9
323.0,9506.400000000001,500.0,66.9
323.5,9515.69,500.0,66.9
324.0,9524.980000000001,500.0,66.9
324.5,9534.27,500.0,66.9
325.0,9543.560000000001,500.0,66.91
325.5,9552.86,500.0,66.91
326.0,9562.150000000001,500.0,66.91
326.5,9571.44,500.0,66.91
327.0,9580.730000000001,500.0,66.91
327.5,9590.03,500.0,66.91
328.0,9599.320000000002,500.0,66.91
328.5,9608.61,500.0,66.9
329.0,9617.900000000001,500.0,66.9
329.5,9627.2,500.0,66.9
330.0,9636.49,500.0,66.9
330.5,9645.78,500.0,66.9
331.0,9655.070000000002,500.0,66.89
331.5,9664.36,500.0,66.89
332.0,9673.650000000001,500.0,66.89
332.5,9682.94,500.0,66.88
333.0,9692.230000000001,500.0,66.88
333.5,9701.52,500.0,66.88
334.0,9710.810000000001,500.0,66.87
334.5,9720.09,500.0,66.87
335.0,9729.380000000001,500.0,66.87
335.5,9738.67,500.0,66.86
336.0,9747.95,500.0,66.86
336.5,9757.24,500.0,66.86
337.0,9766.53,500.0,66.86
337.5,9775.810000000001,500.0,66.85
338.0,9785.1,500.0,66.85
338.5,9794.380000000001,500.0,66.86
339.0,9803.67,500.0,66.86
339.5,9812.95,500.0,66.86
340.0,9822.24,500.0,66.87
340.5,9831.53,500.0,66.9
341.0,9840.83,500.0,66.93
341.5,9850.12,500.0,66.97
342.0,9859.43,500.0,67.02
342.5,9868.74,500.0,67.07
343.0,9878.060000000001,500.0,67.13
343.5,9887.390000000001,500.0,67.19
344.0,9896.730000000001,500.0,67.26
344.5,9906.070000000002,500.0,67.32
345.0,9915.43,500.0,67.51
345.5,9924.85,500.0,68.18
346.0,9934.36,500.0,68.81
346.5,9943.960000000001,500.0,69.4
347.0,9953.640000000001,500.0,69.95
347.5,9963.390000000001,500.0,70.46
348.0,9973.210000000001,500.0,70.93
348.5,9983.09,500.0,71.37
349.0,9993.03,500.0,71.77
349.5,88.74000000000001,500.0,69.35
350.0,98.33999999999992,500.0,68.98
350.5,107.89999999999998,500.0,68.65
351.0,117.40999999999997,500.0,68.33
351.5,126.88,500.0,68.04
352.0,136.30999999999995,500.0,67.77
352.5,145.70999999999992,500.0,67.51
353.0,155.06999999999994,500.0,67.27
353.5,164.39,500.0,67.03
354.0,173.68999999999994,500.0,66.8
354.5,182.94999999999993,500.0,66.58
355.0,192.17999999999995,500.0,66.36
355.5,201.38,500.0,66.15
356.0,210.55999999999995,500.0,65.94
356.5,219.69999999999993,500.0,65.73
357.0,228.80999999999995,500.0,65.53
357.5,237.89999999999998,500.0,65.32
358.0,246.95999999999992,500.0,65.08
358.5,255.98000000000002,500.0,64.8
359.0,264.9599999999999,500.0,64.49
359.5,273.89,500.0,64.15
360.0,282.77,500.0,63.78
360.5,291.61,500.0,63.4
361.0,300.38,500.0,63.0
361.5,309.11,500.0,62.61
362.0,317.77,500.0,62.21
362.5,326.39,500.0,61.83
363.0,334.94999999999993,500.0,61.46
363.5,343.4599999999999,500.0,61.12
364.0,351.92999999999995,500.0,60.79
364.5,360.35,500.0,60.48
365.0,368.73,500.0,60.2
365.5,377.06999999999994,500.0,59.94
366.0,385.38,500.0,59.71
366.5,393.65999999999997,500.0,59.5
367.0,401.90999999999997,500.0,59.32
367.5,410.14,500.0,59.16
368.0,418.3399999999999,500.0,59.02
368.5,426.53,500.0,58.9
369.0,434.69999999999993,500.0,58.8
369.5,442.87,500.0,58.72
370.0,451.02,500.0,58.64
370.5,459.15,500.0,58.54
371.0,467.28,500.0,58.41
371.5,475.38,500.0,58.26
372.0,483.4599999999999,500.0,58.09
372.5,491.51,500.0,57.9
373.0,499.53999999999996,500.0,57.71
373.5,507.54999999999995,500.0,57.52
374.0,515.52,500.0,57.34
374.5,523.47,500.0,57.17
375.0,531.3999999999999,500.0,57.02
375.5,539.31,500.0,56.88
376.0,547.2,500.0,56.76
376.5,555.0799999999999,500.0,56.66
377.0,562.95,500.0,56.59
377.5,570.8,500.0,56.54
378.0,578.6499999999999,500.0,56.5
378.5,586.5,500.0,56.49
379.0,594.3399999999999,500.0,56.49
379.5,602.19,500.0,56.51
380.0,610.04,500.0,56.55
380.5,617.8999999999999,500.0,56.6
381.0,625.77,500.0,56.66
381.5,633.6399999999999,500.0,56.74
382.0,641.53,500.0,56.82
382.5,649.4300000000001,500.0,56.92
383.0,657.3399999999999,500.0,57.02
383.5,665.26,500.0,57.12
384.0,673.2,500.0,57.23
384.5,681.1600000000001,500.0,57.35
385.0,689.1399999999999,500.0,57.47
385.5,697.1299999999999,500.0,57.59
386.0,705.1299999999999,500.0,57.71
386.5,713.1600000000001,500.0,57.83
387.0,721.2,500.0,57.95
387.5,729.25,500.0,58.08
388.0,737.3299999999999,500.0,58.21
388.5,745.4200000000001,500.0,58.35
389.0,753.54,500.0,58.49
389.5,761.6700000000001,500.0,58.64
390.0,769.8299999999999,500.0,58.81
